video,site,track_id,label,kind,n_frames,span_s,mean_conf,topk_conf,mean_box_px,first_frame,last_frame,gt_overlap_frames
NatureTrail_TON_12.03.25_LS,TON,16641,0,false,1,0.02,0.0622,0.0622,521.4,7847,7847,0
NatureTrail_TON_12.03.25_LS,TON,16642,0,false,1,0.02,0.0309,0.0309,370.6,7862,7862,0
NatureTrail_TON_12.03.25_LS,TON,16643,0,false,1,0.02,0.0223,0.0223,1384.3,7867,7867,0
NatureTrail_TON_12.03.25_LS,TON,16644,0,false,5,0.05,0.0436,0.0436,725.2,7898,7900,0
NatureTrail_TON_12.03.25_LS,TON,16645,0,false,1,0.02,0.0239,0.0239,1048.3,7932,7932,0
NatureTrail_TON_12.03.25_LS,TON,16646,0,false,2,0.03,0.0862,0.0862,533.3,7933,7934,0
NatureTrail_TON_12.03.25_LS,TON,16647,0,false,1,0.02,0.0477,0.0477,176.0,7946,7946,0
NatureTrail_TON_12.03.25_LS,TON,16648,0,false,1,0.02,0.0325,0.0325,582.4,8007,8007,0
NatureTrail_TON_12.03.25_LS,TON,16649,0,false,1,0.02,0.029,0.029,620.2,8028,8028,0
NatureTrail_TON_12.03.25_LS,TON,16650,0,false,3,0.03,0.0583,0.0583,974.0,8049,8050,0
NatureTrail_TON_12.03.25_LS,TON,16651,0,false,1,0.02,0.025,0.025,664.7,8074,8074,0
NatureTrail_TON_12.03.25_LS,TON,16652,0,false,1,0.02,0.0214,0.0214,973.6,8080,8080,0
NatureTrail_TON_12.03.25_LS,TON,16653,0,false,11,1.0,0.0378,0.0526,891.8,8145,8204,0
NatureTrail_TON_12.03.25_LS,TON,16654,0,false,1,0.02,0.0475,0.0475,425.5,8146,8146,0
NatureTrail_TON_12.03.25_LS,TON,16655,0,false,10,0.27,0.0357,0.049,883.5,8158,8173,0
NatureTrail_TON_12.03.25_LS,TON,16656,0,false,7,0.35,0.0393,0.0466,904.6,8159,8179,0
NatureTrail_TON_12.03.25_LS,TON,16657,0,false,1,0.02,0.0578,0.0578,918.2,8171,8171,0
NatureTrail_TON_12.03.25_LS,TON,16658,0,false,1,0.02,0.0323,0.0323,408.9,8181,8181,0
NatureTrail_TON_12.03.25_LS,TON,16659,0,false,3,0.03,0.0428,0.0428,424.2,8213,8214,0
NatureTrail_TON_12.03.25_LS,TON,16660,0,false,18,0.2,0.1309,0.3019,722.2,8282,8293,0
NatureTrail_TON_12.03.25_LS,TON,16661,0,duplicate,3,0.1,0.1802,0.1802,612.7,8308,8313,2
NatureTrail_TON_12.03.25_LS,TON,16662,0,duplicate,15,0.48,0.1098,0.229,531.2,8344,8372,5
NatureTrail_TON_12.03.25_LS,TON,16663,0,false,1,0.02,0.0249,0.0249,1268.2,8394,8394,0
NatureTrail_TON_12.03.25_LS,TON,16664,0,false,1,0.02,0.0297,0.0297,2042.7,8504,8504,0
NatureTrail_TON_12.03.25_LS,TON,16665,0,false,2,0.03,0.0343,0.0343,847.8,8560,8561,0
NatureTrail_TON_12.03.25_LS,TON,16666,0,false,1,0.02,0.0237,0.0237,732.3,8573,8573,0
NatureTrail_TON_12.03.25_LS,TON,16667,0,false,3,0.03,0.0499,0.0499,190.6,8606,8607,0
NatureTrail_TON_12.03.25_LS,TON,16668,0,false,10,0.65,0.071,0.1013,837.4,8683,8721,0
NatureTrail_TON_12.03.25_LS,TON,16669,0,false,6,0.25,0.041,0.0441,806.8,8723,8737,0
NatureTrail_TON_12.03.25_LS,TON,16670,0,false,1,0.02,0.0204,0.0204,363.6,8777,8777,0
NatureTrail_TON_12.03.25_LS,TON,16671,0,false,1,0.02,0.0255,0.0255,306.2,8778,8778,0
NatureTrail_TON_12.03.25_LS,TON,16672,0,false,1,0.02,0.0247,0.0247,751.9,8819,8819,0
NatureTrail_TON_12.03.25_LS,TON,16673,0,false,6,0.08,0.0437,0.0483,736.5,8880,8884,0
NatureTrail_TON_12.03.25_LS,TON,16674,0,false,1,0.02,0.0297,0.0297,675.5,8934,8934,0
NatureTrail_TON_12.03.25_LS,TON,16675,0,false,9,0.1,0.0858,0.1229,817.1,9234,9239,0
NatureTrail_TON_12.03.25_LS,TON,16676,0,false,2,0.03,0.0609,0.0609,399.5,9271,9272,0
NatureTrail_TON_12.03.25_LS,TON,16677,0,false,3,0.13,0.04,0.04,712.1,9279,9286,0
NatureTrail_TON_12.03.25_LS,TON,16678,0,false,7,0.07,0.0426,0.0499,996.2,9371,9374,0
NatureTrail_TON_12.03.25_LS,TON,16679,0,false,2,0.25,0.1649,0.1649,1578.8,9381,9395,0
NatureTrail_TON_12.03.25_LS,TON,16680,0,false,6,0.57,0.0658,0.0732,2401.6,9405,9438,0
NatureTrail_TON_12.03.25_LS,TON,16681,0,false,2,0.03,0.0866,0.0866,1873.1,9423,9424,0
NatureTrail_TON_12.03.25_LS,TON,16682,0,false,1,0.02,0.0415,0.0415,656.1,9428,9428,0
NatureTrail_TON_12.03.25_LS,TON,16683,1,primary,105,3.25,0.0755,0.3734,802.2,9495,9689,39
NatureTrail_TON_12.03.25_LS,TON,16684,0,false,2,0.02,0.0543,0.0543,783.4,9529,9529,0
NatureTrail_TON_12.03.25_LS,TON,16685,0,false,5,0.08,0.0656,0.0656,883.9,9534,9538,0
NatureTrail_TON_12.03.25_LS,TON,16686,0,false,2,0.08,0.0392,0.0392,792.6,9558,9562,0
NatureTrail_TON_12.03.25_LS,TON,16687,0,duplicate,41,1.8,0.0882,0.2568,774.3,9585,9692,3
NatureTrail_TON_12.03.25_LS,TON,16688,0,false,1,0.02,0.1139,0.1139,764.9,9593,9593,0
NatureTrail_TON_12.03.25_LS,TON,16689,0,false,1,0.02,0.0302,0.0302,929.1,9628,9628,0
NatureTrail_TON_12.03.25_LS,TON,16690,0,false,3,0.35,0.0268,0.0268,713.9,9640,9660,0
NatureTrail_TON_12.03.25_LS,TON,16691,0,false,1,0.02,0.0287,0.0287,770.3,9651,9651,0
NatureTrail_TON_12.03.25_LS,TON,16692,0,false,5,0.07,0.0314,0.0314,735.7,9704,9707,0
NatureTrail_TON_12.03.25_LS,TON,16693,0,false,3,0.03,0.0815,0.0815,913.2,9706,9707,0
NatureTrail_TON_12.03.25_LS,TON,16694,0,false,4,0.03,0.0498,0.0498,847.9,9709,9710,0
NatureTrail_TON_12.03.25_LS,TON,16695,0,false,19,1.33,0.0425,0.0765,877.8,9729,9808,0
NatureTrail_TON_12.03.25_LS,TON,16696,0,false,1,0.02,0.0612,0.0612,800.5,9744,9744,0
NatureTrail_TON_12.03.25_LS,TON,16697,0,false,5,0.05,0.0383,0.0383,814.4,9787,9789,0
NatureTrail_TON_12.03.25_LS,TON,16698,0,false,3,0.2,0.0318,0.0318,875.8,9789,9800,0
NatureTrail_TON_12.03.25_LS,TON,16699,0,false,1,0.02,0.0224,0.0224,767.3,9812,9812,0
NatureTrail_TON_12.03.25_LS,TON,16700,0,false,5,0.05,0.0462,0.0462,867.1,9830,9832,0
NatureTrail_TON_12.03.25_LS,TON,16701,0,false,1,0.02,0.0814,0.0814,719.3,9841,9841,0
NatureTrail_TON_12.03.25_LS,TON,16702,1,primary,444,8.65,0.0657,0.3108,792.3,9858,10376,84
NatureTrail_TON_12.03.25_LS,TON,16703,0,false,35,1.23,0.0539,0.1096,790.5,9870,9943,0
NatureTrail_TON_12.03.25_LS,TON,16704,0,false,1,0.02,0.0255,0.0255,716.6,9872,9872,0
NatureTrail_TON_12.03.25_LS,TON,16705,0,false,4,0.03,0.066,0.066,801.9,9890,9891,0
NatureTrail_TON_12.03.25_LS,TON,16706,0,false,2,0.15,0.0256,0.0256,838.7,9900,9908,0
NatureTrail_TON_12.03.25_LS,TON,16707,0,false,14,0.38,0.1135,0.2152,828.6,9901,9923,0
NatureTrail_TON_12.03.25_LS,TON,16708,0,false,5,0.28,0.0243,0.0243,780.4,9943,9959,0
NatureTrail_TON_12.03.25_LS,TON,16709,0,false,5,0.47,0.0389,0.0389,1069.7,9947,9974,0
NatureTrail_TON_12.03.25_LS,TON,16710,0,false,69,1.62,0.0734,0.2604,719.1,10004,10100,0
NatureTrail_TON_12.03.25_LS,TON,16711,0,false,13,1.35,0.0567,0.0941,817.2,10031,10111,0
NatureTrail_TON_12.03.25_LS,TON,16712,0,false,2,0.27,0.0234,0.0234,1562.0,10074,10089,0
NatureTrail_TON_12.03.25_LS,TON,16713,0,false,1,0.02,0.02,0.02,433.8,10076,10076,0
NatureTrail_TON_12.03.25_LS,TON,16714,0,duplicate,4,0.03,0.173,0.173,889.4,10093,10094,2
NatureTrail_TON_12.03.25_LS,TON,16715,0,duplicate,28,0.75,0.0567,0.1378,773.9,10138,10182,2
NatureTrail_TON_12.03.25_LS,TON,16716,0,duplicate,41,0.83,0.0655,0.2506,766.1,10139,10188,12
NatureTrail_TON_12.03.25_LS,TON,16717,0,false,7,0.42,0.0648,0.079,682.2,10141,10165,0
NatureTrail_TON_12.03.25_LS,TON,16718,0,false,12,0.67,0.0448,0.0694,818.5,10142,10181,0
NatureTrail_TON_12.03.25_LS,TON,16719,0,false,4,0.02,0.0295,0.0295,626.2,10169,10169,0
NatureTrail_TON_12.03.25_LS,TON,16720,0,false,1,0.02,0.0324,0.0324,3587.5,10188,10188,0
NatureTrail_TON_12.03.25_LS,TON,16721,0,false,42,2.17,0.059,0.1353,673.9,10198,10327,0
NatureTrail_TON_12.03.25_LS,TON,16722,0,false,3,0.05,0.0314,0.0314,782.1,10224,10226,0
NatureTrail_TON_12.03.25_LS,TON,16723,0,duplicate,9,0.42,0.0599,0.0896,860.6,10233,10257,3
NatureTrail_TON_12.03.25_LS,TON,16724,0,false,2,0.02,0.0892,0.0892,835.5,10253,10253,0
NatureTrail_TON_12.03.25_LS,TON,16725,0,false,3,0.2,0.0494,0.0494,684.6,10254,10265,0
NatureTrail_TON_12.03.25_LS,TON,16726,0,false,1,0.02,0.0213,0.0213,1525.9,10290,10290,0
NatureTrail_TON_12.03.25_LS,TON,16727,0,duplicate,9,0.32,0.0326,0.0392,779.6,10307,10325,1
NatureTrail_TON_12.03.25_LS,TON,16728,0,false,3,0.03,0.0376,0.0376,751.3,10308,10309,0
NatureTrail_TON_12.03.25_LS,TON,16729,0,false,1,0.02,0.0211,0.0211,827.9,10319,10319,0
NatureTrail_TON_12.03.25_LS,TON,16730,0,false,3,0.12,0.0251,0.0251,896.5,10363,10369,0
NatureTrail_TON_12.03.25_LS,TON,16731,0,false,3,0.35,0.0491,0.0491,397.5,10367,10387,0
NatureTrail_TON_12.03.25_LS,TON,16732,1,primary,96,3.08,0.0578,0.2711,706.3,10371,10555,8
NatureTrail_TON_12.03.25_LS,TON,16733,0,false,40,1.22,0.0359,0.0906,757.8,10403,10475,0
NatureTrail_TON_12.03.25_LS,TON,16734,0,false,12,0.35,0.032,0.0444,737.9,10409,10429,0
NatureTrail_TON_12.03.25_LS,TON,16735,0,false,2,0.32,0.0245,0.0245,767.8,10412,10430,0
NatureTrail_TON_12.03.25_LS,TON,16736,0,false,3,0.03,0.0335,0.0335,814.2,10427,10428,0
NatureTrail_TON_12.03.25_LS,TON,16737,0,false,1,0.02,0.0244,0.0244,1741.6,10438,10438,0
NatureTrail_TON_12.03.25_LS,TON,16738,0,false,2,0.02,0.0569,0.0569,848.7,10475,10475,0
NatureTrail_TON_12.03.25_LS,TON,16739,0,false,15,0.6,0.0546,0.1016,633.5,10478,10513,0
NatureTrail_TON_12.03.25_LS,TON,16740,0,false,2,0.03,0.0594,0.0594,1151.7,10481,10482,0
NatureTrail_TON_12.03.25_LS,TON,16741,0,false,2,0.07,0.0409,0.0409,779.6,10529,10532,0
NatureTrail_TON_12.03.25_LS,TON,16742,0,false,14,0.95,0.038,0.061,762.8,10532,10588,0
NatureTrail_TON_12.03.25_LS,TON,16743,0,false,5,0.07,0.1185,0.1185,556.4,10551,10554,0
NatureTrail_TON_12.03.25_LS,TON,16744,0,false,5,0.18,0.0253,0.0253,793.0,10580,10590,0
NatureTrail_TON_12.03.25_LS,TON,16745,0,false,3,0.22,0.0303,0.0303,663.5,10596,10608,0
NatureTrail_TON_12.03.25_LS,TON,16746,0,false,1,0.02,0.0257,0.0257,844.8,10610,10610,0
NatureTrail_TON_12.03.25_LS,TON,16747,0,false,1,0.02,0.0237,0.0237,695.6,10632,10632,0
NatureTrail_TON_12.03.25_LS,TON,16748,0,false,3,0.07,0.0266,0.0266,780.1,10653,10656,0
NatureTrail_TON_12.03.25_LS,TON,16749,0,false,3,0.05,0.031,0.031,903.2,10705,10707,0
NatureTrail_TON_12.03.25_LS,TON,16750,0,false,3,0.05,0.2131,0.2131,1083.6,10710,10712,0
NatureTrail_TON_12.03.25_LS,TON,16751,0,false,1,0.02,0.0229,0.0229,526.7,10725,10725,0
NatureTrail_TON_12.03.25_LS,TON,16752,0,false,1,0.02,0.0235,0.0235,1282.9,10728,10728,0
NatureTrail_TON_12.03.25_LS,TON,16753,0,false,3,0.53,0.0703,0.0703,1542.9,10744,10775,0
NatureTrail_TON_12.03.25_LS,TON,16754,0,false,3,0.03,0.032,0.032,846.4,10773,10774,0
NatureTrail_TON_12.03.25_LS,TON,16755,0,false,3,0.05,0.1509,0.1509,1549.7,10797,10799,0
NatureTrail_TON_12.03.25_LS,TON,16756,0,false,2,0.03,0.1045,0.1045,478.9,10843,10844,0
NatureTrail_TON_12.03.25_LS,TON,16757,0,false,3,0.03,0.0399,0.0399,795.4,10870,10871,0
NatureTrail_TON_12.03.25_LS,TON,16758,0,false,5,0.47,0.028,0.028,1081.9,10933,10960,0
NatureTrail_TON_12.03.25_LS,TON,16759,0,false,1,0.02,0.0221,0.0221,845.2,10940,10940,0
NatureTrail_TON_12.03.25_LS,TON,16760,0,false,1,0.02,0.0342,0.0342,2210.0,10945,10945,0
NatureTrail_TON_12.03.25_LS,TON,16761,0,false,2,0.05,0.0245,0.0245,823.3,10977,10979,0
NatureTrail_TON_12.03.25_LS,TON,16762,0,false,1,0.02,0.1171,0.1171,743.9,10979,10979,0
NatureTrail_TON_12.03.25_LS,TON,16763,0,false,4,0.03,0.056,0.056,993.0,11049,11050,0
NatureTrail_TON_12.03.25_LS,TON,16764,0,false,1,0.02,0.0271,0.0271,420.2,11056,11056,0
NatureTrail_TON_12.03.25_LS,TON,16765,0,false,1,0.02,0.029,0.029,700.1,11099,11099,0
NatureTrail_TON_12.03.25_LS,TON,16766,0,false,2,0.13,0.1087,0.1087,866.7,11109,11116,0
NatureTrail_TON_12.03.25_LS,TON,16767,0,false,1,0.02,0.0381,0.0381,801.3,11148,11148,0
NatureTrail_TON_12.03.25_LS,TON,16768,0,false,6,0.05,0.068,0.0754,429.8,11202,11204,0
NatureTrail_TON_12.03.25_LS,TON,16769,0,false,1,0.02,0.0566,0.0566,711.3,11202,11202,0
NatureTrail_TON_12.03.25_LS,TON,16770,0,false,5,0.57,0.0491,0.0491,692.9,11213,11246,0
NatureTrail_TON_12.03.25_LS,TON,16771,0,false,6,0.3,0.0618,0.0699,935.0,11228,11245,0
NatureTrail_TON_12.03.25_LS,TON,16772,0,false,1,0.02,0.0257,0.0257,544.7,11246,11246,0
NatureTrail_TON_12.03.25_LS,TON,16773,0,false,1,0.02,0.0362,0.0362,608.4,11248,11248,0
NatureTrail_TON_12.03.25_LS,TON,16774,0,false,5,0.07,0.2959,0.2959,735.1,11300,11303,0
NatureTrail_TON_12.03.25_LS,TON,16775,0,false,2,0.03,0.0395,0.0395,695.2,11320,11321,0
NatureTrail_TON_12.03.25_LS,TON,16776,0,false,1,0.02,0.022,0.022,1505.1,11357,11357,0
NatureTrail_TON_12.03.25_LS,TON,16777,0,false,1,0.02,0.0234,0.0234,1337.8,11369,11369,0
NatureTrail_TON_12.03.25_LS,TON,16778,0,false,1,0.02,0.2495,0.2495,1727.2,11377,11377,0
NatureTrail_TON_12.03.25_LS,TON,16779,0,false,2,0.05,0.0305,0.0305,1064.0,11410,11412,0
NatureTrail_TON_12.03.25_LS,TON,16780,0,false,1,0.02,0.0457,0.0457,2035.2,11411,11411,0
NatureTrail_TON_12.03.25_LS,TON,16781,0,false,2,0.03,0.1622,0.1622,1317.3,11423,11424,0
NatureTrail_TON_12.03.25_LS,TON,16782,1,primary,37,1.05,0.1786,0.4349,883.8,11444,11506,15
NatureTrail_TON_12.03.25_LS,TON,16783,0,false,3,0.03,0.079,0.079,1576.9,11451,11452,0
NatureTrail_TON_12.03.25_LS,TON,16784,0,false,1,0.02,0.0677,0.0677,1096.9,11451,11451,0
NatureTrail_TON_12.03.25_LS,TON,16785,0,false,1,0.02,0.2304,0.2304,569.9,11461,11461,0
NatureTrail_TON_12.03.25_LS,TON,16786,0,false,8,0.2,0.1643,0.2338,703.0,11493,11504,0
NatureTrail_TON_12.03.25_LS,TON,16787,0,false,2,0.03,0.0481,0.0481,813.0,11515,11516,0
NatureTrail_TON_12.03.25_LS,TON,16788,0,false,3,0.13,0.0276,0.0276,705.3,11554,11561,0
NatureTrail_TON_12.03.25_LS,TON,16789,0,false,5,0.43,0.0408,0.0408,697.1,11559,11584,0
NatureTrail_TON_12.03.25_LS,TON,16790,0,false,1,0.02,0.0416,0.0416,723.2,11560,11560,0
NatureTrail_TON_12.03.25_LS,TON,16791,0,false,1,0.02,0.0204,0.0204,732.2,11588,11588,0
NatureTrail_TON_12.03.25_LS,TON,16792,0,false,3,0.13,0.1657,0.1657,1786.0,11595,11602,0
NatureTrail_TON_12.03.25_LS,TON,16793,0,false,1,0.02,0.024,0.024,2610.7,11595,11595,0
NatureTrail_TON_12.03.25_LS,TON,16794,0,false,3,0.42,0.0683,0.0683,1115.4,11603,11627,0
NatureTrail_TON_12.03.25_LS,TON,16795,0,false,2,0.03,0.0818,0.0818,751.1,11637,11638,0
NatureTrail_TON_12.03.25_LS,TON,16796,0,false,11,0.18,0.0564,0.0915,956.5,11641,11651,0
NatureTrail_TON_12.03.25_LS,TON,16797,0,false,1,0.02,0.0543,0.0543,323.4,11671,11671,0
NatureTrail_TON_12.03.25_LS,TON,16798,0,false,1,0.02,0.3264,0.3264,1947.4,11736,11736,0
NatureTrail_TON_12.03.25_LS,TON,16799,0,false,2,0.03,0.0846,0.0846,2158.2,11751,11752,0
NatureTrail_TON_12.03.25_LS,TON,16800,0,false,4,0.23,0.1391,0.1391,1068.9,11798,11811,0
NatureTrail_TON_12.03.25_LS,TON,16801,0,false,1,0.02,0.0891,0.0891,544.0,11840,11840,0
NatureTrail_TON_12.03.25_LS,TON,16802,0,false,7,0.15,0.0874,0.1124,768.0,11846,11854,0
NatureTrail_TON_12.03.25_LS,TON,16803,0,false,7,0.33,0.1022,0.1311,968.5,11900,11919,0
NatureTrail_TON_12.03.25_LS,TON,16804,0,false,1,0.02,0.0263,0.0263,399.2,12022,12022,0
NatureTrail_TON_12.03.25_LS,TON,16805,0,false,1,0.02,0.0226,0.0226,829.1,12052,12052,0
NatureTrail_TON_12.03.25_LS,TON,16806,0,false,6,0.05,0.0824,0.0936,919.4,12069,12071,0
NatureTrail_TON_12.03.25_LS,TON,16807,0,false,1,0.02,0.0225,0.0225,721.3,12084,12084,0
NatureTrail_TON_12.03.25_LS,TON,16808,0,false,1,0.02,0.0237,0.0237,630.2,12124,12124,0
NatureTrail_TON_12.03.25_LS,TON,16809,0,false,1,0.02,0.0436,0.0436,636.3,12142,12142,0
NatureTrail_TON_12.03.25_LS,TON,16810,0,false,1,0.02,0.1385,0.1385,1359.8,12163,12163,0
NatureTrail_TON_12.03.25_LS,TON,16811,0,false,2,0.03,0.1817,0.1817,681.7,12213,12214,0
NatureTrail_TON_12.03.25_LS,TON,16812,0,false,1,0.02,0.0203,0.0203,1111.7,12223,12223,0
NatureTrail_TON_12.03.25_LS,TON,16813,0,false,5,0.25,0.064,0.064,783.2,12245,12259,0
NatureTrail_TON_12.03.25_LS,TON,16814,0,false,6,0.07,0.048,0.053,854.7,12252,12255,0
NatureTrail_TON_12.03.25_LS,TON,16815,0,false,1,0.02,0.0335,0.0335,674.2,12259,12259,0
NatureTrail_TON_12.03.25_LS,TON,16816,0,false,3,0.13,0.065,0.065,822.8,12307,12314,0
NatureTrail_TON_12.03.25_LS,TON,16817,0,false,3,0.05,0.0274,0.0274,722.7,12308,12310,0
NatureTrail_TON_12.03.25_LS,TON,16818,0,false,3,0.05,0.0383,0.0383,908.2,12319,12321,0
NatureTrail_TON_12.03.25_LS,TON,16819,0,false,2,0.03,0.1721,0.1721,712.3,12395,12396,0
NatureTrail_TON_12.03.25_LS,TON,16820,0,false,1,0.02,0.0391,0.0391,401.8,12518,12518,0
NatureTrail_TON_12.03.25_LS,TON,16821,0,false,2,0.02,0.0272,0.0272,763.5,12564,12564,0
NatureTrail_TON_12.03.25_LS,TON,16822,0,false,1,0.02,0.0848,0.0848,679.0,12577,12577,0
NatureTrail_TON_12.03.25_LS,TON,16823,0,false,2,0.48,0.0257,0.0257,534.9,12588,12616,0
NatureTrail_TON_12.03.25_LS,TON,16824,0,false,2,0.02,0.0336,0.0336,547.2,12602,12602,0
NatureTrail_TON_12.03.25_LS,TON,16825,0,false,5,0.15,0.0475,0.0475,793.4,12622,12630,0
NatureTrail_TON_12.03.25_LS,TON,16826,0,false,2,0.15,0.0228,0.0228,695.8,12636,12644,0
NatureTrail_TON_12.03.25_LS,TON,16827,0,false,1,0.02,0.073,0.073,681.9,12643,12643,0
NatureTrail_TON_12.03.25_LS,TON,16828,0,false,1,0.02,0.0353,0.0353,484.6,12658,12658,0
NatureTrail_TON_12.03.25_LS,TON,16829,0,false,4,0.07,0.0288,0.0288,531.4,12671,12674,0
NatureTrail_TON_12.03.25_LS,TON,16830,0,false,4,0.05,0.0556,0.0556,533.2,12673,12675,0
NatureTrail_TON_12.03.25_LS,TON,16831,0,false,1,0.02,0.0237,0.0237,943.0,12716,12716,0
NatureTrail_TON_12.03.25_LS,TON,16832,0,false,1,0.02,0.0384,0.0384,751.9,12758,12758,0
NatureTrail_TON_12.03.25_LS,TON,16833,0,false,3,0.03,0.0617,0.0617,668.5,12800,12801,0
NatureTrail_TON_12.03.25_LS,TON,16834,0,false,1,0.02,0.0277,0.0277,416.8,12816,12816,0
NatureTrail_TON_12.03.25_LS,TON,16835,0,false,1,0.02,0.044,0.044,532.9,12819,12819,0
NatureTrail_TON_12.03.25_LS,TON,16836,0,false,11,0.4,0.0909,0.1381,1231.6,12845,12868,0
NatureTrail_TON_12.03.25_LS,TON,16837,0,false,1,0.02,0.027,0.027,755.8,12893,12893,0
NatureTrail_TON_12.03.25_LS,TON,16838,0,false,2,0.05,0.0425,0.0425,2106.4,12911,12913,0
NatureTrail_TON_12.03.25_LS,TON,16839,0,false,19,0.5,0.0998,0.2321,1003.7,12915,12944,0
NatureTrail_TON_12.03.25_LS,TON,16840,0,false,1,0.02,0.0284,0.0284,326.2,12943,12943,0
NatureTrail_TON_12.03.25_LS,TON,16841,0,false,2,0.47,0.0289,0.0289,955.3,12992,13019,0
NatureTrail_TON_12.03.25_LS,TON,16842,0,false,2,0.03,0.0654,0.0654,1042.6,13013,13014,0
NatureTrail_TON_12.03.25_LS,TON,16843,0,false,7,0.67,0.0518,0.0643,332.5,13015,13054,0
NatureTrail_TON_12.03.25_LS,TON,16844,0,false,3,0.03,0.0584,0.0584,733.1,13109,13110,0
NatureTrail_TON_12.03.25_LS,TON,16845,0,false,1,0.02,0.0202,0.0202,843.2,13109,13109,0
NatureTrail_TON_12.03.25_LS,TON,16846,0,false,1,0.02,0.1149,0.1149,383.5,13120,13120,0
NatureTrail_TON_12.03.25_LS,TON,16847,0,false,1,0.02,0.0237,0.0237,578.4,13135,13135,0
NatureTrail_TON_12.03.25_LS,TON,16848,0,false,2,0.23,0.0672,0.0672,946.4,13160,13173,0
NatureTrail_TON_12.03.25_LS,TON,16849,0,false,1,0.02,0.0271,0.0271,755.4,13269,13269,0
NatureTrail_TON_12.03.25_LS,TON,16850,0,false,1,0.02,0.2056,0.2056,1033.5,13286,13286,0
NatureTrail_TON_12.03.25_LS,TON,16851,0,false,1,0.02,0.0356,0.0356,631.3,13296,13296,0
NatureTrail_TON_12.03.25_LS,TON,16852,0,false,1,0.02,0.0931,0.0931,826.0,13339,13339,0
NatureTrail_TON_12.03.25_LS,TON,16853,0,false,4,0.07,0.067,0.067,985.5,13383,13386,0
NatureTrail_TON_12.03.25_LS,TON,16854,0,false,6,0.08,0.0354,0.0384,631.3,13410,13414,0
NatureTrail_TON_12.03.25_LS,TON,16855,0,false,1,0.02,0.0296,0.0296,675.9,13417,13417,0
NatureTrail_TON_12.03.25_LS,TON,16856,0,false,3,0.05,0.0404,0.0404,712.6,13440,13442,0
NatureTrail_TON_12.03.25_LS,TON,16857,0,false,1,0.02,0.0391,0.0391,800.1,13457,13457,0
NatureTrail_TON_12.03.25_LS,TON,16858,0,false,1,0.02,0.1222,0.1222,1925.7,13503,13503,0
NatureTrail_TON_12.03.25_LS,TON,16859,0,false,1,0.02,0.0551,0.0551,641.7,13520,13520,0
NatureTrail_TON_12.03.25_LS,TON,16860,0,false,1,0.02,0.0208,0.0208,540.5,13526,13526,0
NatureTrail_TON_12.03.25_LS,TON,16861,0,false,1,0.02,0.0455,0.0455,626.5,13589,13589,0
NatureTrail_TON_12.03.25_LS,TON,16862,0,false,1,0.02,0.0334,0.0334,552.4,13646,13646,0
NatureTrail_TON_12.03.25_LS,TON,16863,0,false,1,0.02,0.0202,0.0202,434.9,13657,13657,0
NatureTrail_TON_12.03.25_LS,TON,16864,0,false,2,0.03,0.1193,0.1193,715.4,13693,13694,0
NatureTrail_TON_12.03.25_LS,TON,16865,0,false,1,0.02,0.0227,0.0227,669.2,13773,13773,0
NatureTrail_TON_12.03.25_LS,TON,16866,0,false,4,0.2,0.0484,0.0484,814.0,13794,13805,0
NatureTrail_TON_12.03.25_LS,TON,16867,0,false,1,0.02,0.0206,0.0206,1126.5,13825,13825,0
NatureTrail_TON_12.03.25_LS,TON,16868,0,false,2,0.03,0.0477,0.0477,707.8,13838,13839,0
NatureTrail_TON_12.03.25_LS,TON,16869,0,false,1,0.02,0.0423,0.0423,869.4,13882,13882,0
NatureTrail_TON_12.03.25_LS,TON,16870,0,false,1,0.02,0.1793,0.1793,615.3,13897,13897,0
NatureTrail_TON_12.03.25_LS,TON,16871,0,false,1,0.02,0.0486,0.0486,1322.8,13928,13928,0
NatureTrail_TON_12.03.25_LS,TON,16872,0,false,1,0.02,0.0227,0.0227,592.7,14006,14006,0
NatureTrail_TON_12.03.25_LS,TON,16873,0,false,1,0.02,0.0208,0.0208,900.5,14072,14072,0
NatureTrail_TON_12.03.25_LS,TON,16874,0,false,1,0.02,0.0276,0.0276,517.3,14080,14080,0
NatureTrail_TON_12.03.25_LS,TON,16875,0,false,2,0.1,0.0369,0.0369,838.6,14115,14120,0
NatureTrail_TON_12.03.25_LS,TON,16876,0,false,21,0.3,0.0355,0.0665,971.9,14122,14139,0
NatureTrail_TON_12.03.25_LS,TON,16877,0,false,6,0.08,0.0623,0.0705,967.2,14124,14128,0
NatureTrail_TON_12.03.25_LS,TON,16878,0,false,3,0.15,0.0363,0.0363,529.0,14180,14188,0
NatureTrail_TON_12.03.25_LS,TON,16879,0,false,1,0.02,0.0334,0.0334,517.9,14203,14203,0
NatureTrail_TON_12.03.25_LS,TON,16880,0,false,1,0.02,0.023,0.023,562.5,14241,14241,0
NatureTrail_TON_12.03.25_LS,TON,16881,0,false,4,0.3,0.0329,0.0329,546.7,14253,14270,0
NatureTrail_TON_12.03.25_LS,TON,16882,0,false,1,0.02,0.0229,0.0229,272.4,14524,14524,0
NatureTrail_TON_12.03.25_LS,TON,16883,0,false,13,0.27,0.0515,0.0725,313.3,14562,14577,0
NatureTrail_TON_12.03.25_LS,TON,16884,0,false,1,0.02,0.0322,0.0322,509.6,14573,14573,0
